transaction_id,account_id,transaction_date,transaction_type,amount,currency,merchant_category,description,channel,status,reference_number
4035,200,2022-06-30,RTGS,440781.08,INR,Investment,RTGS - Investment,UPI,Reversed,TXN00004035907
4036,93,2023-11-11,NEFT,1022272.21,INR,Salary Credit,NEFT - Salary Credit,Internet Banking,Completed,TXN00004036371
4037,50,2023-11-14,Transfer,334.28,INR,Shopping,Transfer - Shopping,POS Terminal,Completed,TXN00004037646
4038,412,2022-08-25,UPI,344.25,INR,Investment,UPI - Investment,NEFT,Completed,TXN00004038705
4039,367,2022-01-23,Credit,461171.95,INR,Dining,Credit - Dining,Mobile App,Completed,TXN00004039385
4040,430,2024-01-04,Debit,67132.75,INR,Shopping,Debit - Shopping,Branch,Completed,TXN00004040865
4041,90,2023-01-22,Debit,605547.95,INR,Investment,Debit - Investment,Branch,Completed,TXN00004041960
4042,226,2025-03-13,Transfer,416.03,INR,Healthcare,Transfer - Healthcare,Branch,Completed,TXN00004042895
4043,152,2021-09-26,NEFT,504.51,INR,Loan EMI,NEFT - Loan EMI,Mobile App,Failed,TXN00004043708
4044,165,2021-08-29,EMI Deduction,3441.28,INR,Education,EMI Deduction - Education,Mobile App,Completed,TXN00004044583
4045,290,2025-03-23,Credit,151199.37,INR,Salary Credit,Credit - Salary Credit,NEFT,Completed,TXN00004045169
4046,239,2020-02-09,EMI Deduction,31935.84,INR,Salary Credit,EMI Deduction - Salary Credit,NEFT,Completed,TXN00004046266
4047,164,2022-09-15,NEFT,24502.19,INR,Travel,NEFT - Travel,Mobile App,Completed,TXN00004047876
4048,469,2024-10-28,EMI Deduction,165725.01,INR,FD Interest,EMI Deduction - FD Interest,UPI,Completed,TXN00004048536
4049,436,2024-09-22,NEFT,23681.73,INR,Loan EMI,NEFT - Loan EMI,RTGS,Completed,TXN00004049258
4050,411,2024-12-16,Transfer,11823.59,INR,Groceries,Transfer - Groceries,Mobile App,Completed,TXN00004050570
4051,15,2020-08-28,Bill Payment,1456610.52,INR,Loan EMI,Bill Payment - Loan EMI,ATM,Completed,TXN00004051953
4052,111,2020-11-08,ATM Withdrawal,495654.01,INR,Insurance,ATM Withdrawal - Insurance,RTGS,Reversed,TXN00004052530
4053,252,2022-09-01,EMI Deduction,10021.04,INR,Investment,EMI Deduction - Investment,UPI,Completed,TXN00004053880
4054,151,2022-10-31,ATM Withdrawal,423.97,INR,Travel,ATM Withdrawal - Travel,RTGS,Completed,TXN00004054587
4055,445,2023-07-21,ATM Withdrawal,143429.94,INR,Education,ATM Withdrawal - Education,NEFT,Completed,TXN00004055475
4056,45,2024-05-07,EMI Deduction,11762.15,INR,Travel,EMI Deduction - Travel,POS Terminal,Completed,TXN00004056454
4057,74,2021-01-10,IMPS,915998.13,INR,Entertainment,IMPS - Entertainment,NEFT,Completed,TXN00004057742
4058,35,2021-07-14,ATM Withdrawal,778429.44,INR,Insurance,ATM Withdrawal - Insurance,Branch,Completed,TXN00004058774
4059,370,2020-06-07,Credit,13884.63,INR,Healthcare,Credit - Healthcare,RTGS,Completed,TXN00004059682
4060,486,2022-05-06,Credit,1070840.0,INR,Transfer,Credit - Transfer,UPI,Completed,TXN00004060278
4061,488,2020-01-19,UPI,172235.43,INR,Loan EMI,UPI - Loan EMI,NEFT,Completed,TXN00004061942
4062,36,2022-04-09,Bill Payment,117971.94,INR,Shopping,Bill Payment - Shopping,Internet Banking,Completed,TXN00004062187
4063,68,2020-05-10,ATM Withdrawal,362963.95,INR,Investment,ATM Withdrawal - Investment,Mobile App,Completed,TXN00004063950
4064,375,2022-05-30,IMPS,767710.76,INR,Education,IMPS - Education,Mobile App,Completed,TXN00004064204
4065,254,2020-01-29,UPI,31473.91,INR,Salary Credit,UPI - Salary Credit,POS Terminal,Completed,TXN00004065268
4066,95,2022-03-04,ATM Withdrawal,92522.16,INR,Dining,ATM Withdrawal - Dining,ATM,Completed,TXN00004066853
4067,308,2022-01-09,RTGS,457.36,INR,Insurance,RTGS - Insurance,NEFT,Completed,TXN00004067242
4068,3,2024-07-29,Transfer,799.33,INR,Travel,Transfer - Travel,Mobile App,Completed,TXN00004068184
4069,383,2021-07-23,EMI Deduction,195704.32,INR,Insurance,EMI Deduction - Insurance,POS Terminal,Completed,TXN00004069800
4070,249,2021-05-20,ATM Withdrawal,648.1,INR,Loan EMI,ATM Withdrawal - Loan EMI,Branch,Completed,TXN00004070778
4071,362,2020-05-15,IMPS,93289.34,INR,ATM,IMPS - ATM,Branch,Completed,TXN00004071625
4072,329,2020-01-21,IMPS,468208.83,INR,Shopping,IMPS - Shopping,POS Terminal,Completed,TXN00004072875
4073,172,2022-05-24,Transfer,106591.52,INR,Entertainment,Transfer - Entertainment,UPI,Completed,TXN00004073724
4074,269,2021-07-20,UPI,279669.8,INR,Salary Credit,UPI - Salary Credit,Mobile App,Completed,TXN00004074578
4075,269,2021-02-10,Credit,99495.02,INR,Transfer,Credit - Transfer,RTGS,Completed,TXN00004075374
4076,138,2024-04-03,ATM Withdrawal,39368.6,INR,Education,ATM Withdrawal - Education,ATM,Completed,TXN00004076143
4077,297,2020-12-19,RTGS,589.46,INR,Shopping,RTGS - Shopping,Internet Banking,Completed,TXN00004077138
4078,94,2024-03-19,Debit,658.61,INR,Utilities,Debit - Utilities,Branch,Completed,TXN00004078385
4079,17,2021-10-26,ATM Withdrawal,1495118.3,INR,Transfer,ATM Withdrawal - Transfer,Mobile App,Completed,TXN00004079650
4080,441,2025-01-29,RTGS,2855.3,INR,Entertainment,RTGS - Entertainment,ATM,Pending,TXN00004080541
4081,14,2022-09-01,Bill Payment,511784.04,INR,Shopping,Bill Payment - Shopping,RTGS,Pending,TXN00004081644
4082,159,2022-05-14,ATM Withdrawal,19633.94,INR,Loan EMI,ATM Withdrawal - Loan EMI,Branch,Pending,TXN00004082657
4083,478,2023-09-21,UPI,11717.73,INR,ATM,UPI - ATM,Mobile App,Completed,TXN00004083661
4084,176,2023-01-06,Transfer,643660.71,INR,Dining,Transfer - Dining,ATM,Completed,TXN00004084310
4085,48,2025-02-09,Transfer,2918.22,INR,Loan EMI,Transfer - Loan EMI,ATM,Completed,TXN00004085121
4086,245,2023-01-17,Debit,807578.57,INR,Shopping,Debit - Shopping,RTGS,Reversed,TXN00004086568
4087,256,2024-08-30,EMI Deduction,139089.41,INR,FD Interest,EMI Deduction - FD Interest,UPI,Failed,TXN00004087937
4088,176,2021-09-07,RTGS,656.89,INR,Utilities,RTGS - Utilities,POS Terminal,Completed,TXN00004088810
4089,213,2024-06-27,IMPS,588027.3,INR,Transfer,IMPS - Transfer,UPI,Completed,TXN00004089842
4090,411,2022-05-29,Bill Payment,24192.66,INR,Salary Credit,Bill Payment - Salary Credit,Internet Banking,Completed,TXN00004090919
4091,294,2020-01-30,Bill Payment,819102.28,INR,Transfer,Bill Payment - Transfer,Branch,Completed,TXN00004091811
4092,412,2022-08-27,UPI,37415.35,INR,Groceries,UPI - Groceries,ATM,Completed,TXN00004092106
4093,89,2021-04-26,IMPS,444.04,INR,ATM,IMPS - ATM,RTGS,Completed,TXN00004093524
4094,479,2024-02-19,ATM Withdrawal,963.71,INR,Salary Credit,ATM Withdrawal - Salary Credit,Internet Banking,Completed,TXN00004094514
4095,340,2023-07-15,ATM Withdrawal,24879.74,INR,Healthcare,ATM Withdrawal - Healthcare,POS Terminal,Completed,TXN00004095276
4096,38,2024-12-27,Debit,129.4,INR,Transfer,Debit - Transfer,Mobile App,Completed,TXN00004096992
4097,72,2021-01-01,Transfer,4150.04,INR,Groceries,Transfer - Groceries,POS Terminal,Completed,TXN00004097884
4098,26,2022-12-19,EMI Deduction,39.99,INR,Insurance,EMI Deduction - Insurance,Internet Banking,Completed,TXN00004098984
4099,275,2021-01-06,ATM Withdrawal,470.66,INR,ATM,ATM Withdrawal - ATM,RTGS,Completed,TXN00004099145
4100,405,2022-03-14,NEFT,117898.77,INR,Utilities,NEFT - Utilities,RTGS,Completed,TXN00004100897
4101,20,2021-01-09,RTGS,204.69,INR,Investment,RTGS - Investment,ATM,Completed,TXN00004101991
4102,175,2020-02-01,NEFT,966.62,INR,Transfer,NEFT - Transfer,POS Terminal,Completed,TXN00004102381
4103,469,2020-06-29,NEFT,136248.57,INR,Salary Credit,NEFT - Salary Credit,NEFT,Completed,TXN00004103487
4104,240,2022-03-23,ATM Withdrawal,73658.99,INR,Education,ATM Withdrawal - Education,Mobile App,Completed,TXN00004104955
4105,7,2024-09-09,Debit,71040.89,INR,Healthcare,Debit - Healthcare,RTGS,Completed,TXN00004105117
4106,389,2022-08-30,Bill Payment,5571.26,INR,Insurance,Bill Payment - Insurance,Branch,Completed,TXN00004106899
4107,395,2025-01-24,Transfer,61588.25,INR,Loan EMI,Transfer - Loan EMI,Mobile App,Completed,TXN00004107382
4108,61,2022-08-22,RTGS,375.02,INR,Education,RTGS - Education,Mobile App,Completed,TXN00004108151
4109,19,2020-02-08,UPI,117691.89,INR,Salary Credit,UPI - Salary Credit,RTGS,Completed,TXN00004109344
4110,320,2021-03-16,Bill Payment,366913.01,INR,Shopping,Bill Payment - Shopping,Branch,Completed,TXN00004110427
4111,497,2023-12-03,UPI,138486.52,INR,Loan EMI,UPI - Loan EMI,RTGS,Completed,TXN00004111571
4112,169,2020-07-20,Bill Payment,19295.02,INR,Dining,Bill Payment - Dining,RTGS,Completed,TXN00004112859
4113,276,2021-07-29,ATM Withdrawal,23386.86,INR,Shopping,ATM Withdrawal - Shopping,Internet Banking,Completed,TXN00004113475
4114,367,2025-01-29,ATM Withdrawal,493501.45,INR,Transfer,ATM Withdrawal - Transfer,UPI,Pending,TXN00004114564
4115,24,2020-05-14,RTGS,497100.74,INR,Transfer,RTGS - Transfer,Mobile App,Completed,TXN00004115532
4116,186,2021-01-29,NEFT,19957.71,INR,Groceries,NEFT - Groceries,RTGS,Completed,TXN00004116180
4117,322,2020-03-18,IMPS,808241.02,INR,Travel,IMPS - Travel,Mobile App,Completed,TXN00004117122
4118,154,2020-08-25,IMPS,667245.52,INR,Education,IMPS - Education,Internet Banking,Completed,TXN00004118854
4119,441,2023-02-12,Transfer,148574.43,INR,Insurance,Transfer - Insurance,NEFT,Completed,TXN00004119469
4120,288,2024-07-14,Bill Payment,8722.29,INR,Groceries,Bill Payment - Groceries,Internet Banking,Pending,TXN00004120692
4121,443,2020-10-02,IMPS,595.23,INR,Loan EMI,IMPS - Loan EMI,RTGS,Completed,TXN00004121504
4122,280,2022-06-03,Bill Payment,164751.82,INR,Shopping,Bill Payment - Shopping,ATM,Completed,TXN00004122526
4123,415,2024-08-21,EMI Deduction,16944.08,INR,Investment,EMI Deduction - Investment,Mobile App,Completed,TXN00004123918
4124,427,2021-12-17,IMPS,17990.51,INR,Groceries,IMPS - Groceries,UPI,Completed,TXN00004124731
4125,50,2024-01-12,Credit,21226.67,INR,Insurance,Credit - Insurance,Internet Banking,Failed,TXN00004125953
4126,387,2025-01-23,Transfer,1422927.22,INR,Entertainment,Transfer - Entertainment,Branch,Completed,TXN00004126608
4127,299,2024-09-06,Bill Payment,315614.65,INR,Travel,Bill Payment - Travel,Internet Banking,Failed,TXN00004127602
4128,232,2023-09-24,Debit,1453549.51,INR,Dining,Debit - Dining,Branch,Completed,TXN00004128610
4129,160,2021-10-16,RTGS,134659.41,INR,ATM,RTGS - ATM,Mobile App,Completed,TXN00004129163
4130,15,2024-03-19,Credit,6463.65,INR,Investment,Credit - Investment,Internet Banking,Completed,TXN00004130660
4131,302,2020-02-07,ATM Withdrawal,3247.57,INR,Investment,ATM Withdrawal - Investment,Internet Banking,Completed,TXN00004131751
4132,286,2024-11-05,Debit,19427.89,INR,Salary Credit,Debit - Salary Credit,RTGS,Completed,TXN00004132395
4133,166,2022-02-11,Debit,733.39,INR,Insurance,Debit - Insurance,POS Terminal,Reversed,TXN00004133750
4134,280,2024-03-04,Bill Payment,776067.16,INR,Healthcare,Bill Payment - Healthcare,Mobile App,Reversed,TXN00004134744
4135,493,2023-04-24,Debit,519.67,INR,Shopping,Debit - Shopping,Branch,Completed,TXN00004135634
4136,455,2020-09-25,NEFT,1244268.39,INR,Utilities,NEFT - Utilities,Internet Banking,Completed,TXN00004136512
4137,211,2023-10-31,EMI Deduction,18511.01,INR,Salary Credit,EMI Deduction - Salary Credit,RTGS,Failed,TXN00004137790
4138,14,2023-10-14,IMPS,90944.83,INR,ATM,IMPS - ATM,NEFT,Completed,TXN00004138711
4139,231,2022-06-24,UPI,908.61,INR,Salary Credit,UPI - Salary Credit,Mobile App,Reversed,TXN00004139425
4140,18,2024-02-08,NEFT,16735.09,INR,Insurance,NEFT - Insurance,Branch,Completed,TXN00004140890
4141,145,2023-11-16,Debit,112282.15,INR,Investment,Debit - Investment,RTGS,Completed,TXN00004141351
4142,331,2024-08-04,IMPS,95461.42,INR,Investment,IMPS - Investment,ATM,Completed,TXN00004142570
4143,450,2021-03-06,Transfer,1072.76,INR,Dining,Transfer - Dining,Mobile App,Pending,TXN00004143831
4144,398,2023-10-16,Transfer,1331829.52,INR,Salary Credit,Transfer - Salary Credit,NEFT,Completed,TXN00004144323
4145,29,2022-11-14,IMPS,222.92,INR,Insurance,IMPS - Insurance,Mobile App,Completed,TXN00004145292
4146,351,2023-09-18,Debit,1012048.95,INR,Utilities,Debit - Utilities,UPI,Failed,TXN00004146565
4147,2,2023-07-30,IMPS,345343.19,INR,Investment,IMPS - Investment,ATM,Completed,TXN00004147641
4148,324,2021-10-09,EMI Deduction,246.97,INR,Education,EMI Deduction - Education,UPI,Completed,TXN00004148244
4149,324,2023-11-26,NEFT,413138.64,INR,Entertainment,NEFT - Entertainment,Mobile App,Completed,TXN00004149830
4150,127,2020-10-19,Debit,874.93,INR,Utilities,Debit - Utilities,RTGS,Completed,TXN00004150213
4151,4,2021-07-02,UPI,1357568.12,INR,FD Interest,UPI - FD Interest,Internet Banking,Reversed,TXN00004151987
4152,312,2023-02-01,Credit,957409.16,INR,Travel,Credit - Travel,Mobile App,Completed,TXN00004152295
4153,471,2021-10-01,NEFT,583973.16,INR,Dining,NEFT - Dining,UPI,Reversed,TXN00004153385
4154,209,2024-09-06,UPI,3061.3,INR,Utilities,UPI - Utilities,POS Terminal,Completed,TXN00004154176
4155,213,2024-06-13,ATM Withdrawal,9374.24,INR,FD Interest,ATM Withdrawal - FD Interest,NEFT,Completed,TXN00004155624
4156,211,2024-01-04,ATM Withdrawal,1457.81,INR,Insurance,ATM Withdrawal - Insurance,POS Terminal,Completed,TXN00004156922
4157,163,2024-10-01,Credit,716903.64,INR,Dining,Credit - Dining,Mobile App,Completed,TXN00004157766
4158,223,2023-06-10,NEFT,809.21,INR,Transfer,NEFT - Transfer,Branch,Completed,TXN00004158416
4159,408,2021-12-01,Transfer,947.79,INR,Shopping,Transfer - Shopping,POS Terminal,Completed,TXN00004159125
4160,293,2020-02-05,ATM Withdrawal,962.86,INR,Healthcare,ATM Withdrawal - Healthcare,NEFT,Reversed,TXN00004160712
4161,79,2023-05-15,ATM Withdrawal,465791.05,INR,Loan EMI,ATM Withdrawal - Loan EMI,Internet Banking,Completed,TXN00004161406
4162,317,2023-09-04,EMI Deduction,191875.78,INR,Dining,EMI Deduction - Dining,Branch,Pending,TXN00004162371
4163,388,2022-08-24,Credit,165146.06,INR,FD Interest,Credit - FD Interest,Mobile App,Reversed,TXN00004163197
4164,197,2024-10-24,Bill Payment,517037.72,INR,Healthcare,Bill Payment - Healthcare,ATM,Completed,TXN00004164325
4165,69,2024-11-19,IMPS,18922.17,INR,Education,IMPS - Education,UPI,Pending,TXN00004165861
4166,56,2020-10-13,IMPS,19549.37,INR,ATM,IMPS - ATM,Branch,Completed,TXN00004166215
4167,263,2021-03-09,EMI Deduction,316065.46,INR,Travel,EMI Deduction - Travel,NEFT,Completed,TXN00004167832
4168,294,2022-06-13,Credit,3049.06,INR,Entertainment,Credit - Entertainment,Branch,Completed,TXN00004168820
4169,168,2023-03-03,Debit,39405.59,INR,Healthcare,Debit - Healthcare,NEFT,Completed,TXN00004169872
4170,279,2024-10-23,RTGS,145.78,INR,FD Interest,RTGS - FD Interest,UPI,Completed,TXN00004170808
4171,15,2023-03-22,ATM Withdrawal,1182855.97,INR,Dining,ATM Withdrawal - Dining,ATM,Completed,TXN00004171724
4172,276,2020-12-20,Debit,653.37,INR,Insurance,Debit - Insurance,NEFT,Completed,TXN00004172233
4173,307,2022-09-26,Credit,1326566.31,INR,Healthcare,Credit - Healthcare,Branch,Completed,TXN00004173833
4174,84,2021-03-21,Transfer,21545.01,INR,Travel,Transfer - Travel,NEFT,Completed,TXN00004174180
4175,82,2021-11-28,ATM Withdrawal,188425.31,INR,Dining,ATM Withdrawal - Dining,RTGS,Completed,TXN00004175107
4176,143,2021-06-12,RTGS,698.93,INR,Shopping,RTGS - Shopping,Mobile App,Completed,TXN00004176700
4177,154,2023-09-29,Credit,5379.96,INR,Education,Credit - Education,ATM,Completed,TXN00004177955
4178,138,2023-09-19,IMPS,45772.63,INR,ATM,IMPS - ATM,POS Terminal,Reversed,TXN00004178871
4179,282,2023-08-28,EMI Deduction,487.51,INR,Entertainment,EMI Deduction - Entertainment,POS Terminal,Completed,TXN00004179128
4180,467,2022-05-26,NEFT,18116.38,INR,Travel,NEFT - Travel,ATM,Completed,TXN00004180299
4181,338,2024-09-01,RTGS,912326.27,INR,Entertainment,RTGS - Entertainment,ATM,Completed,TXN00004181356
4182,300,2020-09-21,NEFT,23214.64,INR,Dining,NEFT - Dining,Mobile App,Completed,TXN00004182535
4183,282,2020-09-30,Credit,227729.28,INR,Transfer,Credit - Transfer,Mobile App,Completed,TXN00004183626
4184,460,2021-01-08,Transfer,55963.62,INR,Groceries,Transfer - Groceries,ATM,Completed,TXN00004184453
4185,348,2021-06-14,RTGS,2191.31,INR,Salary Credit,RTGS - Salary Credit,Mobile App,Completed,TXN00004185188
4186,12,2020-02-01,Transfer,1297121.5,INR,Travel,Transfer - Travel,Branch,Completed,TXN00004186727
4187,354,2024-07-15,ATM Withdrawal,11348.61,INR,Investment,ATM Withdrawal - Investment,UPI,Completed,TXN00004187104
4188,439,2023-08-21,RTGS,894399.57,INR,Entertainment,RTGS - Entertainment,Internet Banking,Completed,TXN00004188150
4189,459,2022-02-16,IMPS,113593.44,INR,Utilities,IMPS - Utilities,ATM,Pending,TXN00004189151
4190,278,2021-10-30,Debit,863293.24,INR,Utilities,Debit - Utilities,Mobile App,Completed,TXN00004190686
4191,299,2023-06-30,RTGS,296.57,INR,FD Interest,RTGS - FD Interest,POS Terminal,Pending,TXN00004191163
4192,121,2022-04-10,ATM Withdrawal,68417.98,INR,Transfer,ATM Withdrawal - Transfer,Mobile App,Completed,TXN00004192249
4193,162,2023-05-18,EMI Deduction,13506.8,INR,Education,EMI Deduction - Education,RTGS,Completed,TXN00004193776
4194,219,2023-07-11,RTGS,199082.53,INR,Dining,RTGS - Dining,POS Terminal,Completed,TXN00004194183
4195,404,2023-04-05,ATM Withdrawal,674.11,INR,Entertainment,ATM Withdrawal - Entertainment,Internet Banking,Completed,TXN00004195821
4196,382,2025-03-01,Credit,6254.5,INR,Healthcare,Credit - Healthcare,Internet Banking,Completed,TXN00004196581
4197,92,2021-02-17,ATM Withdrawal,616694.04,INR,Groceries,ATM Withdrawal - Groceries,NEFT,Completed,TXN00004197212
4198,338,2023-08-22,ATM Withdrawal,90691.64,INR,Loan EMI,ATM Withdrawal - Loan EMI,ATM,Failed,TXN00004198218
4199,58,2024-09-24,IMPS,504.72,INR,ATM,IMPS - ATM,ATM,Completed,TXN00004199495
4200,167,2023-10-07,EMI Deduction,93934.86,INR,Utilities,EMI Deduction - Utilities,Internet Banking,Completed,TXN00004200190
4201,112,2024-06-03,RTGS,270.96,INR,Investment,RTGS - Investment,Internet Banking,Completed,TXN00004201104
4202,460,2022-04-19,Bill Payment,72490.87,INR,Insurance,Bill Payment - Insurance,UPI,Pending,TXN00004202682
4203,422,2024-02-12,UPI,356665.33,INR,Dining,UPI - Dining,POS Terminal,Failed,TXN00004203166
4204,231,2023-05-09,Debit,291.86,INR,Utilities,Debit - Utilities,Branch,Completed,TXN00004204716
4205,366,2021-06-09,IMPS,212.67,INR,Salary Credit,IMPS - Salary Credit,Internet Banking,Completed,TXN00004205105
4206,214,2023-04-16,UPI,3241.18,INR,Education,UPI - Education,Internet Banking,Completed,TXN00004206703
4207,492,2024-04-02,Transfer,7913.22,INR,Education,Transfer - Education,Mobile App,Completed,TXN00004207102
4208,173,2023-02-28,EMI Deduction,36.78,INR,Salary Credit,EMI Deduction - Salary Credit,NEFT,Completed,TXN00004208158
4209,295,2020-08-02,RTGS,3350.72,INR,Salary Credit,RTGS - Salary Credit,Mobile App,Completed,TXN00004209436
4210,111,2024-01-23,RTGS,9492.45,INR,Shopping,RTGS - Shopping,Internet Banking,Completed,TXN00004210988
4211,432,2024-02-05,NEFT,179766.8,INR,Education,NEFT - Education,RTGS,Pending,TXN00004211208
4212,407,2020-10-29,NEFT,1016043.61,INR,Insurance,NEFT - Insurance,Branch,Completed,TXN00004212182
4213,307,2022-08-08,Credit,882813.92,INR,Loan EMI,Credit - Loan EMI,NEFT,Completed,TXN00004213835
4214,89,2021-10-31,UPI,535.24,INR,Investment,UPI - Investment,ATM,Completed,TXN00004214574
4215,215,2020-07-20,UPI,199559.24,INR,Transfer,UPI - Transfer,ATM,Completed,TXN00004215579
4216,223,2024-05-22,Credit,1472500.74,INR,Groceries,Credit - Groceries,NEFT,Completed,TXN00004216194
4217,95,2021-11-24,ATM Withdrawal,164548.68,INR,Shopping,ATM Withdrawal - Shopping,Internet Banking,Completed,TXN00004217165
4218,131,2023-03-20,EMI Deduction,969.63,INR,Groceries,EMI Deduction - Groceries,Mobile App,Completed,TXN00004218760
4219,154,2021-09-29,EMI Deduction,1276731.86,INR,Education,EMI Deduction - Education,POS Terminal,Completed,TXN00004219944
4220,315,2022-07-24,Bill Payment,262599.95,INR,ATM,Bill Payment - ATM,NEFT,Completed,TXN00004220597
4221,183,2023-12-07,Transfer,263.94,INR,Transfer,Transfer - Transfer,POS Terminal,Completed,TXN00004221707
4222,253,2020-01-19,NEFT,36497.59,INR,Investment,NEFT - Investment,POS Terminal,Completed,TXN00004222914
4223,243,2022-06-15,IMPS,440.77,INR,Healthcare,IMPS - Healthcare,Internet Banking,Completed,TXN00004223249
4224,236,2020-09-02,NEFT,21556.21,INR,Education,NEFT - Education,NEFT,Completed,TXN00004224572
